,year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost,expense
11059,2015.0,8.0,South East England,Kent,Kent branch,2010.0,2610.0,393.0,5531.0,3068.0,11602.0
11060,2015.0,9.0,South East England,Kent,Kent branch,2010.0,2539.0,305.0,5445.0,4197.0,12486.0
11061,2015.0,10.0,South East England,Kent,Kent branch,2010.0,2331.0,234.0,6458.0,2704.0,11727.0
11062,2015.0,11.0,South East England,Kent,Kent branch,2010.0,2072.0,393.0,6160.0,3061.0,11686.0
11063,2015.0,12.0,South East England,Kent,Kent branch,2010.0,2139.0,344.0,7068.0,4130.0,13681.0
11064,2016.0,1.0,South East England,Kent,Kent branch,2010.0,3059.0,255.0,3252.0,6310.0,12876.0
11065,2016.0,2.0,South East England,Kent,Kent branch,2010.0,3323.0,389.0,4599.0,5954.0,14265.0
11066,2016.0,3.0,South East England,Kent,Kent branch,2010.0,2672.0,288.0,6514.0,6331.0,15805.0
11067,2016.0,4.0,South East England,Kent,Kent branch,2010.0,2907.0,338.0,8250.0,5016.0,16511.0
11068,2016.0,5.0,South East England,Kent,Kent branch,2010.0,2011.0,359.0,2987.0,5105.0,10462.0
11069,2016.0,6.0,South East England,Kent,Kent branch,2010.0,3469.0,393.0,9459.0,2454.0,15775.0
11070,2016.0,7.0,South East England,Kent,Kent branch,2010.0,3498.0,332.0,2325.0,4353.0,10508.0
11071,2016.0,8.0,South East England,Kent,Kent branch,2010.0,2631.0,261.0,6002.0,3685.0,12579.0
11072,2016.0,9.0,South East England,Kent,Kent branch,2010.0,3045.0,312.0,2772.0,6325.0,12454.0
11073,2016.0,10.0,South East England,Kent,Kent branch,2010.0,2177.0,354.0,8981.0,2277.0,13789.0
11074,2016.0,11.0,South East England,Kent,Kent branch,2010.0,2975.0,375.0,3593.0,4394.0,11337.0
11075,2016.0,12.0,South East England,Kent,Kent branch,2010.0,2219.0,386.0,7370.0,5557.0,15532.0
11076,2017.0,1.0,South East England,Kent,Kent branch,2010.0,2095.0,332.0,7084.0,6155.0,15666.0
11077,2017.0,2.0,South East England,Kent,Kent branch,2010.0,2533.0,241.0,6861.0,6369.0,16004.0
11078,2017.0,3.0,South East England,Kent,Kent branch,2010.0,3423.0,299.0,3912.0,4533.0,12167.0
11079,2017.0,4.0,South East England,Kent,Kent branch,2010.0,2536.0,369.0,6348.0,2694.0,11947.0
11080,2017.0,5.0,South East England,Kent,Kent branch,2010.0,2511.0,302.0,6054.0,3873.0,12740.0
11081,2017.0,6.0,South East England,Kent,Kent branch,2010.0,2111.0,320.0,3195.0,2154.0,7780.0
11082,2017.0,7.0,South East England,Kent,Kent branch,2010.0,2772.0,229.0,9495.0,2767.0,15263.0
11083,2017.0,8.0,South East England,Kent,Kent branch,2010.0,2367.0,348.0,4354.0,3032.0,10101.0
11084,2017.0,9.0,South East England,Kent,Kent branch,2010.0,3411.0,253.0,4400.0,4536.0,12600.0
11085,2017.0,10.0,South East England,Kent,Kent branch,2010.0,2863.0,232.0,9168.0,2098.0,14361.0
11086,2017.0,11.0,South East England,Kent,Kent branch,2010.0,2505.0,323.0,2119.0,2256.0,7203.0
11087,2017.0,12.0,South East England,Kent,Kent branch,2010.0,2077.0,204.0,3202.0,4449.0,9932.0
11088,2018.0,1.0,South East England,Kent,Kent branch,2010.0,2025.0,235.0,4280.0,4421.0,10961.0
11089,2018.0,2.0,South East England,Kent,Kent branch,2010.0,2907.0,387.0,7222.0,2464.0,12980.0
11090,2018.0,3.0,South East England,Kent,Kent branch,2010.0,2494.0,374.0,4130.0,2562.0,9560.0
11091,2018.0,4.0,South East England,Kent,Kent branch,2010.0,2092.0,255.0,7672.0,4194.0,14213.0
11092,2018.0,5.0,South East England,Kent,Kent branch,2010.0,2444.0,285.0,3268.0,4144.0,10141.0
11093,2018.0,6.0,South East England,Kent,Kent branch,2010.0,3168.0,297.0,6211.0,2094.0,11770.0
11094,2018.0,7.0,South East England,Kent,Kent branch,2010.0,2069.0,267.0,3990.0,6262.0,12588.0
11095,2018.0,8.0,South East England,Kent,Kent branch,2010.0,2242.0,351.0,4657.0,5260.0,12510.0
11096,2018.0,9.0,South East England,Kent,Kent branch,2010.0,2564.0,372.0,4637.0,3422.0,10995.0
11097,2018.0,10.0,South East England,Kent,Kent branch,2010.0,2813.0,228.0,3556.0,5279.0,11876.0
11098,2018.0,11.0,South East England,Kent,Kent branch,2010.0,2146.0,380.0,5939.0,3017.0,11482.0
11099,2018.0,12.0,South East England,Kent,Kent branch,2010.0,2328.0,252.0,2185.0,6470.0,11235.0
11100,2019.0,1.0,South East England,Kent,Kent branch,2010.0,2605.0,372.0,6618.0,5105.0,14700.0
11101,2019.0,2.0,South East England,Kent,Kent branch,2010.0,3086.0,363.0,5501.0,3868.0,12818.0
11102,2019.0,3.0,South East England,Kent,Kent branch,2010.0,2393.0,215.0,9092.0,6494.0,18194.0
11103,2019.0,4.0,South East England,Kent,Kent branch,2010.0,2911.0,201.0,3842.0,3432.0,10386.0
11104,2019.0,5.0,South East England,Kent,Kent branch,2010.0,2144.0,329.0,5294.0,4903.0,12670.0
11105,2019.0,6.0,South East England,Kent,Kent branch,2010.0,2674.0,269.0,5349.0,3185.0,11477.0
11106,2019.0,7.0,South East England,Kent,Kent branch,2010.0,3496.0,358.0,3649.0,3650.0,11153.0
11107,2019.0,8.0,South East England,Kent,Kent branch,2010.0,2872.0,373.0,4414.0,5627.0,13286.0
11108,2019.0,9.0,South East England,Kent,Kent branch,2010.0,3246.0,305.0,3042.0,5564.0,12157.0
11109,2019.0,10.0,South East England,Kent,Kent branch,2010.0,3021.0,210.0,3505.0,3433.0,10169.0
11110,2019.0,11.0,South East England,Kent,Kent branch,2010.0,3346.0,230.0,4452.0,3188.0,11216.0
11111,2019.0,12.0,South East England,Kent,Kent branch,2010.0,2938.0,399.0,2377.0,2056.0,7770.0
11112,2020.0,1.0,South East England,Kent,Kent branch,2010.0,2090.0,354.0,3254.0,3225.0,8923.0
11113,2020.0,2.0,South East England,Kent,Kent branch,2010.0,3199.0,399.0,2218.0,6154.0,11970.0
11114,2020.0,3.0,South East England,Kent,Kent branch,2010.0,3257.0,227.0,3348.0,5632.0,12464.0
11115,2020.0,4.0,South East England,Kent,Kent branch,2010.0,3213.0,302.0,2383.0,4715.0,10613.0
11116,2020.0,5.0,South East England,Kent,Kent branch,2010.0,2014.0,258.0,7987.0,5047.0,15306.0
11117,2020.0,6.0,South East England,Kent,Kent branch,2010.0,2521.0,333.0,5712.0,2796.0,11362.0
11118,2020.0,7.0,South East England,Kent,Kent branch,2010.0,2215.0,255.0,7296.0,6101.0,15867.0
11119,2020.0,8.0,South East England,Kent,Kent branch,2010.0,2099.0,212.0,8636.0,4446.0,15393.0
11120,2020.0,9.0,South East England,Kent,Kent branch,2010.0,2774.0,266.0,7881.0,6283.0,17204.0
11121,2020.0,10.0,South East England,Kent,Kent branch,2010.0,2633.0,276.0,4129.0,5192.0,12230.0
11122,2020.0,11.0,South East England,Kent,Kent branch,2010.0,2905.0,319.0,5049.0,3108.0,11381.0
11123,2020.0,12.0,South East England,Kent,Kent branch,2010.0,2100.0,391.0,3298.0,5599.0,11388.0
11124,2010.0,1.0,Scotland,Orkney,Orkney store,2010.0,2332.0,399.0,8626.0,5890.0,17247.0
11125,2010.0,2.0,Scotland,Orkney,Orkney store,2010.0,2990.0,293.0,5618.0,5809.0,14710.0
11126,2010.0,3.0,Scotland,Orkney,Orkney store,2010.0,2636.0,235.0,6154.0,6307.0,15332.0
11127,2010.0,4.0,Scotland,Orkney,Orkney store,2010.0,2619.0,308.0,2328.0,3368.0,8623.0
11128,2010.0,5.0,Scotland,Orkney,Orkney store,2010.0,3070.0,219.0,7331.0,3429.0,14049.0
11129,2010.0,6.0,Scotland,Orkney,Orkney store,2010.0,3445.0,386.0,4119.0,4636.0,12586.0
11130,2010.0,7.0,Scotland,Orkney,Orkney store,2010.0,2249.0,290.0,7605.0,5550.0,15694.0
11131,2010.0,8.0,Scotland,Orkney,Orkney store,2010.0,2303.0,369.0,6189.0,6118.0,14979.0
11132,2010.0,9.0,Scotland,Orkney,Orkney store,2010.0,2945.0,340.0,2123.0,5171.0,10579.0
11133,2010.0,10.0,Scotland,Orkney,Orkney store,2010.0,2158.0,223.0,8352.0,6458.0,17191.0
11134,2010.0,11.0,Scotland,Orkney,Orkney store,2010.0,2443.0,226.0,7068.0,4762.0,14499.0
11135,2010.0,12.0,Scotland,Orkney,Orkney store,2010.0,2269.0,285.0,2225.0,3525.0,8304.0
11136,2011.0,1.0,Scotland,Orkney,Orkney store,2010.0,2451.0,215.0,8486.0,6470.0,17622.0
11137,2011.0,2.0,Scotland,Orkney,Orkney store,2010.0,2072.0,294.0,8316.0,5386.0,16068.0
11138,2011.0,3.0,Scotland,Orkney,Orkney store,2010.0,3430.0,360.0,4213.0,4464.0,12467.0
11139,2011.0,4.0,Scotland,Orkney,Orkney store,2010.0,2840.0,392.0,8529.0,2969.0,14730.0
11140,2011.0,5.0,Scotland,Orkney,Orkney store,2010.0,2027.0,275.0,8994.0,6104.0,17400.0
11141,2011.0,6.0,Scotland,Orkney,Orkney store,2010.0,2824.0,385.0,5241.0,2157.0,10607.0
11142,2011.0,7.0,Scotland,Orkney,Orkney store,2010.0,2453.0,314.0,6630.0,4143.0,13540.0
11143,2011.0,8.0,Scotland,Orkney,Orkney store,2010.0,2755.0,249.0,7153.0,2185.0,12342.0
11144,2011.0,9.0,Scotland,Orkney,Orkney store,2010.0,2151.0,334.0,5553.0,5729.0,13767.0
11145,2011.0,10.0,Scotland,Orkney,Orkney store,2010.0,3143.0,249.0,6275.0,3096.0,12763.0
11146,2011.0,11.0,Scotland,Orkney,Orkney store,2010.0,3447.0,215.0,7062.0,5036.0,15760.0
11147,2011.0,12.0,Scotland,Orkney,Orkney store,2010.0,2520.0,266.0,8168.0,4146.0,15100.0
11148,2012.0,1.0,Scotland,Orkney,Orkney store,2010.0,3013.0,371.0,3713.0,3319.0,10416.0
11149,2012.0,2.0,Scotland,Orkney,Orkney store,2010.0,2519.0,385.0,4515.0,3587.0,11006.0
11150,2012.0,3.0,Scotland,Orkney,Orkney store,2010.0,2973.0,385.0,7075.0,3469.0,13902.0
11151,2012.0,4.0,Scotland,Orkney,Orkney store,2010.0,3447.0,307.0,4208.0,3961.0,11923.0
11152,2012.0,5.0,Scotland,Orkney,Orkney store,2010.0,3195.0,232.0,5333.0,4594.0,13354.0
11153,2012.0,6.0,Scotland,Orkney,Orkney store,2010.0,2363.0,307.0,6966.0,5952.0,15588.0
11154,2012.0,7.0,Scotland,Orkney,Orkney store,2010.0,3012.0,315.0,5817.0,3289.0,12433.0
11155,2012.0,8.0,Scotland,Orkney,Orkney store,2010.0,3191.0,303.0,9201.0,2686.0,15381.0
11156,2012.0,9.0,Scotland,Orkney,Orkney store,2010.0,2610.0,318.0,5160.0,2923.0,11011.0
11157,2012.0,10.0,Scotland,Orkney,Orkney store,2010.0,3045.0,219.0,3093.0,5931.0,12288.0
11158,2012.0,11.0,Scotland,Orkney,Orkney store,2010.0,3088.0,228.0,7160.0,3045.0,13521.0
11159,2012.0,12.0,Scotland,Orkney,Orkney store,2010.0,3029.0,392.0,7977.0,3879.0,15277.0
11160,2013.0,1.0,Scotland,Orkney,Orkney store,2010.0,2660.0,220.0,8548.0,5470.0,16898.0
11161,2013.0,2.0,Scotland,Orkney,Orkney store,2010.0,2164.0,362.0,6903.0,5330.0,14759.0
11162,2013.0,3.0,Scotland,Orkney,Orkney store,2010.0,2007.0,242.0,6646.0,4506.0,13401.0
11163,2013.0,4.0,Scotland,Orkney,Orkney store,2010.0,3462.0,341.0,3313.0,2972.0,10088.0
11164,2013.0,5.0,Scotland,Orkney,Orkney store,2010.0,2423.0,268.0,9372.0,5771.0,17834.0
11165,2013.0,6.0,Scotland,Orkney,Orkney store,2010.0,2188.0,299.0,5721.0,5825.0,14033.0
11166,2013.0,7.0,Scotland,Orkney,Orkney store,2010.0,2299.0,313.0,8674.0,2401.0,13687.0
11167,2013.0,8.0,Scotland,Orkney,Orkney store,2010.0,2037.0,365.0,3426.0,6493.0,12321.0
11168,2013.0,9.0,Scotland,Orkney,Orkney store,2010.0,2435.0,330.0,7840.0,4400.0,15005.0
11169,2013.0,10.0,Scotland,Orkney,Orkney store,2010.0,2957.0,273.0,5238.0,6041.0,14509.0
11170,2013.0,11.0,Scotland,Orkney,Orkney store,2010.0,2116.0,291.0,8536.0,4636.0,15579.0
11171,2013.0,12.0,Scotland,Orkney,Orkney store,2010.0,2384.0,349.0,3921.0,4526.0,11180.0
11172,2014.0,1.0,Scotland,Orkney,Orkney store,2010.0,3233.0,315.0,9224.0,2156.0,14928.0
11173,2014.0,2.0,Scotland,Orkney,Orkney store,2010.0,2281.0,380.0,4533.0,3630.0,10824.0
11174,2014.0,3.0,Scotland,Orkney,Orkney store,2010.0,2458.0,225.0,5089.0,6417.0,14189.0
11175,2014.0,4.0,Scotland,Orkney,Orkney store,2010.0,2932.0,379.0,3222.0,5251.0,11784.0
11176,2014.0,5.0,Scotland,Orkney,Orkney store,2010.0,3432.0,281.0,3810.0,4848.0,12371.0
11177,2014.0,6.0,Scotland,Orkney,Orkney store,2010.0,2964.0,326.0,2409.0,4080.0,9779.0
11178,2014.0,7.0,Scotland,Orkney,Orkney store,2010.0,2072.0,379.0,4891.0,6337.0,13679.0
11179,2014.0,8.0,Scotland,Orkney,Orkney store,2010.0,2188.0,285.0,4012.0,2779.0,9264.0
11180,2014.0,9.0,Scotland,Orkney,Orkney store,2010.0,3381.0,386.0,3358.0,5750.0,12875.0
11181,2014.0,10.0,Scotland,Orkney,Orkney store,2010.0,3094.0,294.0,6797.0,6275.0,16460.0
11182,2014.0,11.0,Scotland,Orkney,Orkney store,2010.0,3211.0,286.0,6139.0,3806.0,13442.0
11183,2014.0,12.0,Scotland,Orkney,Orkney store,2010.0,2835.0,305.0,2128.0,4982.0,10250.0
11184,2015.0,1.0,Scotland,Orkney,Orkney store,2010.0,2457.0,373.0,3559.0,5743.0,12132.0
11185,2015.0,2.0,Scotland,Orkney,Orkney store,2010.0,2674.0,242.0,5430.0,4224.0,12570.0
11186,2015.0,3.0,Scotland,Orkney,Orkney store,2010.0,2025.0,270.0,2556.0,2733.0,7584.0
11187,2015.0,4.0,Scotland,Orkney,Orkney store,2010.0,2969.0,346.0,5669.0,3080.0,12064.0
11188,2015.0,5.0,Scotland,Orkney,Orkney store,2010.0,2588.0,288.0,4785.0,5458.0,13119.0
11189,2015.0,6.0,Scotland,Orkney,Orkney store,2010.0,2878.0,298.0,5680.0,3992.0,12848.0
11190,2015.0,7.0,Scotland,Orkney,Orkney store,2010.0,2509.0,390.0,4973.0,2948.0,10820.0
11191,2015.0,8.0,Scotland,Orkney,Orkney store,2010.0,2350.0,371.0,9131.0,2755.0,14607.0
11192,2015.0,9.0,Scotland,Orkney,Orkney store,2010.0,2660.0,217.0,3680.0,5977.0,12534.0
11193,2015.0,10.0,Scotland,Orkney,Orkney store,2010.0,3485.0,327.0,5925.0,5843.0,15580.0
11194,2015.0,11.0,Scotland,Orkney,Orkney store,2010.0,2487.0,239.0,3113.0,3051.0,8890.0
11195,2015.0,12.0,Scotland,Orkney,Orkney store,2010.0,2286.0,303.0,6715.0,5034.0,14338.0
11196,2016.0,1.0,Scotland,Orkney,Orkney store,2010.0,3114.0,325.0,3238.0,4285.0,10962.0
11197,2016.0,2.0,Scotland,Orkney,Orkney store,2010.0,2341.0,366.0,9196.0,6179.0,18082.0
11198,2016.0,3.0,Scotland,Orkney,Orkney store,2010.0,3432.0,289.0,9122.0,6274.0,19117.0
11199,2016.0,4.0,Scotland,Orkney,Orkney store,2010.0,3477.0,346.0,3706.0,6479.0,14008.0
11200,2016.0,5.0,Scotland,Orkney,Orkney store,2010.0,2008.0,222.0,8756.0,5813.0,16799.0
11201,2016.0,6.0,Scotland,Orkney,Orkney store,2010.0,2186.0,366.0,8403.0,3495.0,14450.0
11202,2016.0,7.0,Scotland,Orkney,Orkney store,2010.0,3008.0,377.0,5016.0,6378.0,14779.0
11203,2016.0,8.0,Scotland,Orkney,Orkney store,2010.0,2617.0,367.0,6880.0,5918.0,15782.0
11204,2016.0,9.0,Scotland,Orkney,Orkney store,2010.0,2936.0,330.0,9143.0,5845.0,18254.0
11205,2016.0,10.0,Scotland,Orkney,Orkney store,2010.0,2326.0,313.0,7431.0,3588.0,13658.0
11206,2016.0,11.0,Scotland,Orkney,Orkney store,2010.0,2170.0,246.0,5613.0,5196.0,13225.0
11207,2016.0,12.0,Scotland,Orkney,Orkney store,2010.0,2905.0,357.0,3896.0,5634.0,12792.0
11208,2017.0,1.0,Scotland,Orkney,Orkney store,2010.0,2758.0,304.0,9429.0,6179.0,18670.0
11209,2017.0,2.0,Scotland,Orkney,Orkney store,2010.0,3271.0,232.0,5692.0,2404.0,11599.0
11210,2017.0,3.0,Scotland,Orkney,Orkney store,2010.0,2170.0,214.0,6899.0,4519.0,13802.0
11211,2017.0,4.0,Scotland,Orkney,Orkney store,2010.0,3465.0,259.0,6495.0,5210.0,15429.0
11212,2017.0,5.0,Scotland,Orkney,Orkney store,2010.0,3066.0,349.0,9321.0,3419.0,16155.0
11213,2017.0,6.0,Scotland,Orkney,Orkney store,2010.0,2095.0,368.0,4701.0,3485.0,10649.0
11214,2017.0,7.0,Scotland,Orkney,Orkney store,2010.0,2718.0,292.0,7534.0,3011.0,13555.0
11215,2017.0,8.0,Scotland,Orkney,Orkney store,2010.0,2741.0,271.0,2797.0,3724.0,9533.0
11216,2017.0,9.0,Scotland,Orkney,Orkney store,2010.0,3207.0,347.0,3210.0,3690.0,10454.0
11217,2017.0,10.0,Scotland,Orkney,Orkney store,2010.0,2284.0,372.0,2211.0,2257.0,7124.0
11218,2017.0,11.0,Scotland,Orkney,Orkney store,2010.0,3289.0,287.0,4077.0,3937.0,11590.0
11219,2017.0,12.0,Scotland,Orkney,Orkney store,2010.0,2270.0,353.0,5010.0,2469.0,10102.0
11220,2018.0,1.0,Scotland,Orkney,Orkney store,2010.0,2741.0,362.0,9131.0,4005.0,16239.0
11221,2018.0,2.0,Scotland,Orkney,Orkney store,2010.0,3045.0,254.0,2142.0,2770.0,8211.0
11222,2018.0,3.0,Scotland,Orkney,Orkney store,2010.0,2924.0,234.0,9250.0,6226.0,18634.0
11223,2018.0,4.0,Scotland,Orkney,Orkney store,2010.0,2214.0,225.0,4626.0,5473.0,12538.0
11224,2018.0,5.0,Scotland,Orkney,Orkney store,2010.0,2945.0,315.0,5563.0,4189.0,13012.0
11225,2018.0,6.0,Scotland,Orkney,Orkney store,2010.0,2576.0,234.0,2182.0,6091.0,11083.0
11226,2018.0,7.0,Scotland,Orkney,Orkney store,2010.0,2806.0,345.0,8824.0,2754.0,14729.0
11227,2018.0,8.0,Scotland,Orkney,Orkney store,2010.0,2788.0,242.0,4344.0,2913.0,10287.0
11228,2018.0,9.0,Scotland,Orkney,Orkney store,2010.0,3054.0,392.0,5539.0,5862.0,14847.0
11229,2018.0,10.0,Scotland,Orkney,Orkney store,2010.0,2487.0,373.0,2278.0,5490.0,10628.0
11230,2018.0,11.0,Scotland,Orkney,Orkney store,2010.0,2971.0,231.0,8210.0,4835.0,16247.0
11231,2018.0,12.0,Scotland,Orkney,Orkney store,2010.0,3405.0,392.0,3714.0,2757.0,10268.0
11232,2019.0,1.0,Scotland,Orkney,Orkney store,2010.0,3475.0,221.0,7463.0,5063.0,16222.0
11233,2019.0,2.0,Scotland,Orkney,Orkney store,2010.0,2266.0,288.0,9058.0,5355.0,16967.0
11234,2019.0,3.0,Scotland,Orkney,Orkney store,2010.0,3172.0,387.0,7924.0,6268.0,17751.0
11235,2019.0,4.0,Scotland,Orkney,Orkney store,2010.0,3122.0,291.0,6776.0,2070.0,12259.0
11236,2019.0,5.0,Scotland,Orkney,Orkney store,2010.0,3255.0,287.0,5339.0,4049.0,12930.0
11237,2019.0,6.0,Scotland,Orkney,Orkney store,2010.0,3070.0,274.0,7722.0,3117.0,14183.0
11238,2019.0,7.0,Scotland,Orkney,Orkney store,2010.0,2277.0,248.0,7464.0,3289.0,13278.0
11239,2019.0,8.0,Scotland,Orkney,Orkney store,2010.0,2250.0,263.0,4359.0,2749.0,9621.0
11240,2019.0,9.0,Scotland,Orkney,Orkney store,2010.0,3199.0,364.0,3459.0,2718.0,9740.0
11241,2019.0,10.0,Scotland,Orkney,Orkney store,2010.0,2284.0,264.0,6892.0,5817.0,15257.0
11242,2019.0,11.0,Scotland,Orkney,Orkney store,2010.0,2030.0,221.0,7846.0,2913.0,13010.0
11243,2019.0,12.0,Scotland,Orkney,Orkney store,2010.0,3022.0,383.0,3309.0,2737.0,9451.0
11244,2020.0,1.0,Scotland,Orkney,Orkney store,2010.0,3411.0,281.0,9181.0,5640.0,18513.0
11245,2020.0,2.0,Scotland,Orkney,Orkney store,2010.0,2030.0,373.0,6316.0,5919.0,14638.0
11246,2020.0,3.0,Scotland,Orkney,Orkney store,2010.0,2401.0,260.0,6318.0,4341.0,13320.0
11247,2020.0,4.0,Scotland,Orkney,Orkney store,2010.0,2058.0,259.0,2114.0,4078.0,8509.0
11248,2020.0,5.0,Scotland,Orkney,Orkney store,2010.0,2033.0,355.0,7167.0,4376.0,13931.0
11249,2020.0,6.0,Scotland,Orkney,Orkney store,2010.0,2449.0,220.0,9296.0,2695.0,14660.0
11250,2020.0,7.0,Scotland,Orkney,Orkney store,2010.0,3114.0,259.0,9437.0,4063.0,16873.0
11251,2020.0,8.0,Scotland,Orkney,Orkney store,2010.0,3410.0,314.0,2255.0,3824.0,9803.0
11252,2020.0,9.0,Scotland,Orkney,Orkney store,2010.0,2189.0,360.0,2072.0,3914.0,8535.0
11253,2020.0,10.0,Scotland,Orkney,Orkney store,2010.0,3065.0,384.0,3350.0,3884.0,10683.0
11254,2020.0,11.0,Scotland,Orkney,Orkney store,2010.0,2740.0,208.0,5096.0,4730.0,12774.0
11255,2020.0,12.0,Scotland,Orkney,Orkney store,2010.0,2587.0,306.0,9253.0,4081.0,16227.0
11256,2012.0,1.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3439.0,235.0,4282.0,5849.0,13805.0
11257,2012.0,2.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3249.0,226.0,7429.0,5692.0,16596.0
11258,2012.0,3.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3449.0,202.0,3319.0,3282.0,10252.0
11259,2012.0,4.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3273.0,333.0,5209.0,4856.0,13671.0
11260,2012.0,5.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2374.0,248.0,3709.0,2266.0,8597.0
11261,2012.0,6.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2835.0,386.0,5699.0,4148.0,13068.0
11262,2012.0,7.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2822.0,278.0,3808.0,2986.0,9894.0
11263,2012.0,8.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2974.0,286.0,4399.0,4255.0,11914.0
11264,2012.0,9.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3234.0,364.0,6751.0,4450.0,14799.0
11265,2012.0,10.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2898.0,400.0,3135.0,5693.0,12126.0
11266,2012.0,11.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2108.0,382.0,5706.0,2408.0,10604.0
11267,2012.0,12.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2438.0,328.0,5334.0,3022.0,11122.0
11268,2013.0,1.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2927.0,320.0,6220.0,2319.0,11786.0
11269,2013.0,2.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2759.0,252.0,6650.0,6215.0,15876.0
11270,2013.0,3.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2331.0,363.0,6150.0,5118.0,13962.0
11271,2013.0,4.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3242.0,275.0,4048.0,2324.0,9889.0
11272,2013.0,5.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3090.0,229.0,4633.0,3249.0,11201.0
11273,2013.0,6.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3201.0,332.0,8685.0,3916.0,16134.0
11274,2013.0,7.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2330.0,262.0,6224.0,2569.0,11385.0
11275,2013.0,8.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,3159.0,235.0,4493.0,5333.0,13220.0
11276,2013.0,9.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2564.0,349.0,9382.0,5204.0,17499.0
11277,2013.0,10.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2581.0,376.0,8585.0,4405.0,15947.0
11278,2013.0,11.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2031.0,346.0,7834.0,3757.0,13968.0
11279,2013.0,12.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2397.0,234.0,5976.0,2618.0,11225.0
11280,2014.0,1.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2613.0,368.0,2296.0,5292.0,10569.0
11281,2014.0,2.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2169.0,340.0,5985.0,6246.0,14740.0
11282,2014.0,3.0,West Midlands,Worcestershire,Worcestershire branch,2012.0,2160.0,400.0,5681.0,3202.0,11443.0
